当前股票 603733 股票名字 仙鹤股份 评级为: A- .............. i =1 , i的余数为 1
当前股票 000049 股票名字 德赛电池 评级为: D- .............. i =2195 , i的余数为 1
当前股票 603225 股票名字 新凤鸣 评级为: A  .............. i =2196 , i的余数为 0
当前股票 002594 股票名字 比亚迪 评级为: B+ .............. i =2197 , i的余数为 1
当前股票 002495 股票名字 佳隆股份 评级为: C+ .............. i =2198 , i的余数为 0
当前股票 600834 股票名字 申通地铁 评级为: C+ .............. i =2199 , i的余数为 1
当前股票 002135 股票名字 东南网架 评级为: B  .............. i =2200 , i的余数为 0
当前股票 002067 股票名字 景兴纸业 评级为: A- .............. i =2201 , i的余数为 1
当前股票 002782 股票名字 可立克 评级为: B  .............. i =2202 , i的余数为 0
当前股票 000722 股票名字 湖南发展 评级为: B+ .............. i =2203 , i的余数为 1
当前股票 002717 股票名字 岭南股份 评级为: A  .............. i =2204 , i的余数为 0
当前股票 600386 股票名字 北巴传媒 评级为: B- .............. i =2205 , i的余数为 1
当前股票 603839 股票名字 安正时尚 评级为: A  .............. i =2206 , i的余数为 0
当前股票 000818 股票名字 航锦科技 评级为: A  .............. i =2207 , i的余数为 1
当前股票 002745 股票名字 木林森 评级为: A  .............. i =2208 , i的余数为 0
当前股票 002041 股票名字 登海种业 评级为: B  .............. i =2209 , i的余数为 1
当前股票 002408 股票名字 齐翔腾达 评级为: A  .............. i =2210 , i的余数为 0
当前股票 600529 股票名字 山东药玻 评级为: A  .............. i =2211 , i的余数为 1
当前股票 300583 股票名字 赛托生物 评级为: A- .............. i =2212 , i的余数为 0
当前股票 300360 股票名字 炬华科技 评级为: B- .............. i =2213 , i的余数为 1
当前股票 600854 股票名字 春兰股份 评级为: C+ .............. i =2214 , i的余数为 0
当前股票 600853 股票名字 龙建股份 评级为: B  .............. i =2215 , i的余数为 1
当前股票 000509 股票名字 华塑控股 评级为: B  .............. i =2216 , i的余数为 0
当前股票 002284 股票名字 亚太股份 评级为: B- .............. i =2217 , i的余数为 1
当前股票 300304 股票名字 云意电气 评级为: B  .............. i =2218 , i的余数为 0
当前股票 600567 股票名字 山鹰纸业 评级为: A  .............. i =2219 , i的余数为 1
当前股票 600376 股票名字 首开股份 评级为: A- .............. i =2220 , i的余数为 0
当前股票 600053 股票名字 九鼎投资 评级为: B  .............. i =2221 , i的余数为 1
当前股票 002424 股票名字 贵州百灵 评级为: B+ .............. i =2222 , i的余数为 0
当前股票 600758 股票名字 红阳能源 评级为: B  .............. i =2223 , i的余数为 1
当前股票 300262 股票名字 巴安水务 评级为: B+ .............. i =2224 , i的余数为 0
当前股票 300329 股票名字 海伦钢琴 评级为: A- .............. i =2225 , i的余数为 1
当前股票 603355 股票名字 莱克电气 评级为: A  .............. i =2226 , i的余数为 0
当前股票 000909 股票名字 数源科技 评级为: C+ .............. i =2227 , i的余数为 1
当前股票 300729 股票名字 乐歌股份 评级为: A- .............. i =2228 , i的余数为 0
当前股票 600594 股票名字 益佰制药 评级为: A  .............. i =2229 , i的余数为 1
当前股票 002891 股票名字 中宠股份 评级为: A  .............. i =2230 , i的余数为 0
当前股票 002084 股票名字 海鸥住工 评级为: B  .............. i =2231 , i的余数为 1
当前股票 000993 股票名字 闽东电力 评级为: C+ .............. i =2232 , i的余数为 0
当前股票 000005 股票名字 世纪星源 评级为: C- .............. i =2233 , i的余数为 1
当前股票 600230 股票名字 沧州大化 评级为: A  .............. i =2234 , i的余数为 0
当前股票 300596 股票名字 利安隆 评级为: A  .............. i =2235 , i的余数为 1
当前股票 000065 股票名字 北方国际 评级为: A- .............. i =2236 , i的余数为 0
当前股票 002271 股票名字 东方雨虹 评级为: A+ .............. i =2237 , i的余数为 1
当前股票 300206 股票名字 理邦仪器 评级为: B  .............. i =2238 , i的余数为 0
当前股票 002386 股票名字 天原集团 评级为: A  .............. i =2239 , i的余数为 1
当前股票 300248 股票名字 新开普 评级为: B+ .............. i =2240 , i的余数为 0
当前股票 603869 股票名字 北部湾旅 评级为: B+ .............. i =2241 , i的余数为 1
当前股票 603330 股票名字 上海天洋 评级为: B- .............. i =2242 , i的余数为 0
当前股票 601177 股票名字 杭齿前进 评级为: B  .............. i =2243 , i的余数为 1
当前股票 600743 股票名字 华远地产 评级为: A  .............. i =2244 , i的余数为 0
当前股票 002144 股票名字 宏达高科 评级为: B- .............. i =2245 , i的余数为 1
当前股票 600821 股票名字 津劝业 评级为: C- .............. i =2246 , i的余数为 0
当前股票 300179 股票名字 四方达 评级为: B  .............. i =2247 , i的余数为 1
当前股票 603218 股票名字 日月股份 评级为: D- .............. i =2248 , i的余数为 0
当前股票 000589 股票名字 黔轮胎Ａ 评级为: D  .............. i =2249 , i的余数为 1
当前股票 002809 股票名字 红墙股份 评级为: B+ .............. i =2250 , i的余数为 0
当前股票 600099 股票名字 林海股份 评级为: B- .............. i =2251 , i的余数为 1
当前股票 600837 股票名字 海通证券 评级为: B+ .............. i =2252 , i的余数为 0
当前股票 002296 股票名字 辉煌科技 评级为: B- .............. i =2253 , i的余数为 1
当前股票 002623 股票名字 亚玛顿 评级为: C+ .............. i =2254 , i的余数为 0
当前股票 002843 股票名字 泰嘉股份 评级为: B  .............. i =2255 , i的余数为 1
当前股票 300074 股票名字 华平股份 评级为: B- .............. i =2256 , i的余数为 0
当前股票 600157 股票名字 永泰能源 评级为: C+ .............. i =2257 , i的余数为 1
当前股票 300305 股票名字 裕兴股份 评级为: C+ .............. i =2258 , i的余数为 0
当前股票 000032 股票名字 深桑达Ａ 评级为: C  .............. i =2259 , i的余数为 1
当前股票 300218 股票名字 安利股份 评级为: C  .............. i =2260 , i的余数为 0
当前股票 600371 股票名字 万向德农 评级为: B- .............. i =2261 , i的余数为 1
当前股票 000517 股票名字 荣安地产 评级为: B- .............. i =2262 , i的余数为 0
当前股票 601101 股票名字 昊华能源 评级为: B  .............. i =2263 , i的余数为 1
当前股票 600963 股票名字 岳阳林纸 评级为: B- .............. i =2264 , i的余数为 0
当前股票 300152 股票名字 科融环境 评级为: D+ .............. i =2265 , i的余数为 1
当前股票 603177 股票名字 德创环保 评级为: B- .............. i =2266 , i的余数为 0
当前股票 601788 股票名字 光大证券 评级为: B  .............. i =2267 , i的余数为 1
当前股票 300168 股票名字 万达信息 评级为: B  .............. i =2268 , i的余数为 0
当前股票 603896 股票名字 寿仙谷 评级为: A  .............. i =2269 , i的余数为 1
当前股票 603768 股票名字 常青股份 评级为: B  .............. i =2270 , i的余数为 0
当前股票 300332 股票名字 天壕环境 评级为: C+ .............. i =2271 , i的余数为 1
当前股票 300669 股票名字 沪宁股份 评级为: B  .............. i =2272 , i的余数为 0
当前股票 600979 股票名字 广安爱众 评级为: B- .............. i =2273 , i的余数为 1
当前股票 000877 股票名字 天山股份 评级为: B  .............. i =2274 , i的余数为 0
当前股票 002562 股票名字 兄弟科技 评级为: A+ .............. i =2275 , i的余数为 1
当前股票 002099 股票名字 海翔药业 评级为: B  .............. i =2276 , i的余数为 0
当前股票 603718 股票名字 海利生物 评级为: B  .............. i =2277 , i的余数为 1
当前股票 300230 股票名字 永利股份 评级为: B+ .............. i =2278 , i的余数为 0
当前股票 600292 股票名字 远达环保 评级为: C  .............. i =2279 , i的余数为 1
当前股票 600426 股票名字 华鲁恒升 评级为: A+ .............. i =2280 , i的余数为 0
当前股票 300322 股票名字 硕贝德 评级为: B  .............. i =2281 , i的余数为 1
当前股票 000037 股票名字 深南电A 评级为: C+ .............. i =2282 , i的余数为 0
当前股票 300679 股票名字 电连技术 评级为: A  .............. i =2283 , i的余数为 1
当前股票 603111 股票名字 康尼机电 评级为: A  .............. i =2284 , i的余数为 0
当前股票 300435 股票名字 中泰股份 评级为: A  .............. i =2285 , i的余数为 1
当前股票 000868 股票名字 安凯客车 评级为: D  .............. i =2286 , i的余数为 0
当前股票 000999 股票名字 华润三九 评级为: A  .............. i =2287 , i的余数为 1
当前股票 002392 股票名字 北京利尔 评级为: B  .............. i =2288 , i的余数为 0
当前股票 300336 股票名字 新文化 评级为: D- .............. i =2289 , i的余数为 1
当前股票 002123 股票名字 梦网集团 评级为: B  .............. i =2290 , i的余数为 0
当前股票 300450 股票名字 先导智能 评级为: A+ .............. i =2291 , i的余数为 1
当前股票 002269 股票名字 美邦服饰 评级为: C- .............. i =2292 , i的余数为 0
当前股票 002491 股票名字 通鼎互联 评级为: A  .............. i =2293 , i的余数为 1
当前股票 002557 股票名字 洽洽食品 评级为: B  .............. i =2294 , i的余数为 0
当前股票 300265 股票名字 通光线缆 评级为: B- .............. i =2295 , i的余数为 1
当前股票 601601 股票名字 中国太保 评级为: A  .............. i =2296 , i的余数为 0
当前股票 000608 股票名字 阳光股份 评级为: B  .............. i =2297 , i的余数为 1
当前股票 600326 股票名字 西藏天路 评级为: B+ .............. i =2298 , i的余数为 0
当前股票 002093 股票名字 国脉科技 评级为: B- .............. i =2299 , i的余数为 1
当前股票 600551 股票名字 时代出版 评级为: B- .............. i =2300 , i的余数为 0
当前股票 002096 股票名字 南岭民爆 评级为: C+ .............. i =2301 , i的余数为 1
当前股票 000839 股票名字 中信国安 评级为: B- .............. i =2302 , i的余数为 0
当前股票 300025 股票名字 华星创业 评级为: C- .............. i =2303 , i的余数为 1
当前股票 601098 股票名字 中南传媒 评级为: B+ .............. i =2304 , i的余数为 0
当前股票 600561 股票名字 江西长运 评级为: C+ .............. i =2305 , i的余数为 1
当前股票 002381 股票名字 双箭股份 评级为: C+ .............. i =2306 , i的余数为 0
当前股票 600540 股票名字 新赛股份 评级为: C  .............. i =2307 , i的余数为 1
当前股票 300244 股票名字 迪安诊断 评级为: A- .............. i =2308 , i的余数为 0
当前股票 002310 股票名字 东方园林 评级为: A+ .............. i =2309 , i的余数为 1
当前股票 000798 股票名字 中水渔业 评级为: A- .............. i =2310 , i的余数为 0
当前股票 600390 股票名字 五矿资本 评级为: B  .............. i =2311 , i的余数为 1
当前股票 601949 股票名字 中国出版 评级为: B- .............. i =2312 , i的余数为 0
